10711,時汝功,子,45312,時鋹,
10711,時汝功,妻子,385864,邵氏(時汝功妻),
10711,時汝功,子,385865,時鑑,
10711,時汝功,子,385866,時鎮,
10711,時汝功,妻子,385994,邵氏(時汝功妻),
10712,時煥,父,21020,時理,
10712,時煥,妻子,385993,曹氏(時煥妻),
10713,時鑄,父,10711,時汝功,
10713,時鑄,弟,45312,時鋹,
10714,時鎬,父,10715,時汝翼,
10714,時鎬,弟,10716,時錡,
10714,時鎬,子,10717,時涇,
10715,時汝翼,妻子,5176,邵氏(時汝翼妻),
10715,時汝翼,兄,10711,時汝功,
10715,時汝翼,父,10712,時煥,
10716,時錡,兄,10714,時鎬,
10716,時錡,父,10715,時汝翼,
10717,時涇,父,10714,時鎬,
10719,王栻,父,10697,王淮,
10720,王植,妻子,5406,莊則,
10721,王棟,父,10697,王淮,
10721,王棟,子,10700,王佖,
10723,王濟,子,10724,王炎澤,
10723,王濟,父,28102,王衛道,
10723,王濟,妻子,386581,葉氏(葉由庚女),出處：全元文，第30冊 P396。
10727,何基,兄,10728,何堅,
10727,何基,子,10729,何欽,
10728,何堅,弟,10727,何基,
10729,何欽,父,10727,何基,
10732,許觥,父,339506,許應龍,
10732,許觥,妻子,386519,韓氏(許觥妻),出處：全元文，第30冊 P332。
10737,黃伯信,子,10738,黃夢炎,
10737,黃伯信,父,339447,黃紹祖,
10737,黃伯信,弟,386228,黃伯恭,出處：全元文，第30冊 P96，P97，P101；第29冊 P288-290；第25冊 P345。
10737,黃伯信,妻子,386241,宗氏(黃伯信妻),出處：全元文，第30冊 P96，P97，P101；第29冊 P288-290；第25冊 P345。
10737,黃伯信,女兒,386278,黃氏(黃伯信女),出處：全元文，第30冊 P96，P97，P101；第29冊 P288-290；第25冊 P345。
10737,黃伯信,女兒,386807,黃氏(黃伯信女),出處：全元文，第30冊 P96，P97，P101；第29冊 P288-290；第25冊 P345。
10737,黃伯信,子,386809,黃煥,出處：全元文，第30冊 P96，P97，P101；第29冊 P288-290；第25冊 P345。
10738,黃夢炎,父,10737,黃伯信,
10738,黃夢炎,子,339448,黃堮,
10738,黃夢炎,弟,386237,黃焱,出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10738,黃夢炎,弟,386238,黃熒,出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10738,黃夢炎,母,386241,宗氏(黃伯信妻),出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10738,黃夢炎,妻子,386242,陳氏(黃夢炎妻),出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10738,黃夢炎,子,386243,黃垓,出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10738,黃夢炎,妻子,386244,方氏(黃夢炎妻),出處：全元文，第30冊 P96，P97，P101；第25冊 P345。
10743,饒魯,父,39058,饒炎,
10744,高士林,父,3450,高遵甫,
10744,高士林,子,11677,高公紀,
10744,高士林,妻子,44819,王氏(高士林妻),
10745,高公繪,子,921,高世定,
10745,高公繪,父,10744,高士林,
10745,高公繪,弟,11677,高公紀,
10746,高本之,父,921,高世定,
10746,高本之,子,7260,高子莫,
10747,葉公濟,父,23262,葉忽,
10748,葉光祖,妻子,5177,杜氏(葉光祖妻),
10749,葉適,妻子,5178,高氏(葉適妻),
10749,葉適,父,10748,葉光祖,
10750,姚阜,子,10751,姚孚,
10751,姚孚,父,10750,姚阜,
10751,姚孚,子,24355,姚孝全,
10752,姚穎,父,24355,姚孝全,
10753,姚元特,父,10752,姚穎,
10754,姚元哲,父,10752,姚穎,
10755,程珌,兄弟,27855,程子明,
10755,程珌,子,49098,程海,
10756,程洙,父,10755,程珌,
10756,程洙,子,15785,程徹,
10757,姚宏,父,2043,姚舜明,
10758,姚寬,父,2043,姚舜明,
10758,姚寬,弟,4056,姚憲,
10759,岳珂,父,4143,岳霖,
10761,郭絳,子,10762,郭印,
10762,郭印,父,10761,郭絳,
10762,郭印,子,46580,郭明復,
10764,包約,弟,10765,包揚,
10764,包約,弟,10766,包遜,
10765,包揚,兄,10764,包約,
10765,包揚,弟,10766,包遜,
10765,包揚,子,10767,包恢,
10766,包遜,兄,10764,包約,
10766,包遜,兄,10765,包揚,
10767,包恢,父,10765,包揚,
10769,包汝家,子,10770,包昂,
10770,包昂,父,10769,包汝家,
10770,包昂,子,10773,包履常,
10773,包履常,父,10770,包昂,
10793,虞公亮,子,4131,虞夷簡,
10793,虞公亮,父,8170,虞允文,
10793,虞公亮,子,10794,虞剛簡,
10794,虞剛簡,父,10793,虞公亮,
10794,虞剛簡,妻子,49661,趙氏(虞剛簡妻),
10795,趙雄,子,26156,趙昱,
10795,趙雄,母,50123,楊氏(趙雄母),
10809,歐陽奕,父,1384,歐陽修,
10810,歐陽辨,父,1384,歐陽修,
10810,歐陽辨,子,3686,歐陽懋,
10811,歐陽安時,子,10812,歐陽新,
10812,歐陽新,父,10811,歐陽安時,
10812,歐陽新,子,10813,歐陽逢泰,
10813,歐陽逢泰,父,10812,歐陽新,
10813,歐陽逢泰,子,10814,歐陽龍生,
10822,程希甫,子,10823,程沂,
10823,程沂,父,10822,程希甫,
10823,程沂,子,10824,程植,
10824,程植,父,10823,程沂,
10824,程植,子,10825,程揆,
10825,程揆,父,10824,程植,
10826,程師夔,父,10825,程揆,
10827,范祖述,父,578,范百祿,
10827,范祖述,子,10828,范漼,
10828,范漼,父,10827,范祖述,
10828,范漼,妻子,43719,王氏(范漼妻),
10829,范仲黼,父,10828,范漼,
10830,李石,父,19277,李嗣宗,
10830,李石,子,19278,李開,
10830,李石,弟,19763,李占,
10831,李心傳,父,10832,李舜臣,
10831,李心傳,子,20031,李獻可,
10831,李心傳,兄,20027,李道傳,據宋史列傳CBDB宋史分傳#1615
10832,李舜臣,父,20010,李發,
10832,李舜臣,母,41128,某氏(李性傳祖母),
10832,李舜臣,妻子,46016,某氏(李舜臣妻),
10838,蔡絛,父,1649,蔡京,
10838,蔡絛,兄,12036,蔡翛,
10839,曹彥純,弟,10840,曹彥約,
10839,曹彥純,弟,10841,曹彥繼,
10839,曹彥純,父,10860,曹興宗,
10840,曹彥約,兄,10839,曹彥純,
10840,曹彥約,弟,10841,曹彥繼,
10840,曹彥約,父,10860,曹興宗,
10840,曹彥約,妻子,45665,王氏(曹彥約妻),
10841,曹彥繼,兄,10839,曹彥純,
10841,曹彥繼,兄,10840,曹彥約,
10841,曹彥繼,父,10860,曹興宗,
10842,曹士況,父,10840,曹彥約,
10843,曹士規,父,10840,曹彥約,
10844,曹士冕,父,10840,曹彥約,
10845,陳篆,子,10846,陳準,
10846,陳準,父,10845,陳篆,
10847,陳秬,父,10846,陳準,
10847,陳秬,子,10849,陳畦,
10847,陳秬,子,26186,陳哇,
10848,陳秠,父,10846,陳準,
10848,陳秠,子,10850,陳疇,
10849,陳畦,父,10847,陳秬,
10850,陳疇,妻子,5179,曹柔美,
10850,陳疇,父,10848,陳秠,
10851,黃沙谿,子,10852,黃拱實,
10852,黃拱實,父,10851,黃沙谿,
10852,黃拱實,子,10853,黃寘能,
10853,黃寘能,父,10852,黃拱實,
10853,黃寘能,子,10854,黃可,
10854,黃可,父,10853,黃寘能,
10854,黃可,子,10855,黃武,
10854,黃可,子,18455,黃肇,
10855,黃武,父,10854,黃可,
10856,黃瓌,女兒,5304,黃惟淑,
10856,黃瓌,父,10855,黃武,
10858,曹充,子,10859,曹敦禮,
10858,曹充,兄弟,18464,曹通,
10859,曹敦禮,父,10858,曹充,
10859,曹敦禮,子,10860,曹興宗,
10859,曹敦禮,子,18470,曹紹宗,
10860,曹興宗,子,10839,曹彥純,
10860,曹興宗,子,10840,曹彥約,
10860,曹興宗,子,10841,曹彥繼,
10860,曹興宗,父,10859,曹敦禮,
10861,蕭A,子,10862,蕭昇,
10862,蕭昇,父,10861,蕭A,
10862,蕭昇,子,10863,蕭中山,
10863,蕭中山,父,10862,蕭昇,
10863,蕭中山,子,10864,蕭固,
10864,蕭固,父,10863,蕭中山,
10864,蕭固,子,10865,蕭之敏,
10864,蕭固,子,10869,蕭之美,
10865,蕭之敏,父,718,蕭固,
10865,蕭之敏,父,10864,蕭固,
10865,蕭之敏,弟,10869,蕭之美,
10866,黃良弓,女兒,5180,黃德方,
10866,黃良弓,父,18503,黃敏,
10869,蕭之美,妻子,5180,黃德方,
10869,蕭之美,父,10864,蕭固,
10869,蕭之美,兄,10865,蕭之敏,
10870,蕭顗,父,10865,蕭之敏,
10871,蕭必簡,父,10870,蕭顗,
10872,李舜申,子,10873,李箎,
10873,李箎,父,10872,李舜申,
10873,李箎,子,10874,李知幾,
10874,李知幾,父,10873,李箎,
10875,李景範,父,10874,李知幾,
10876,晁沖之,子,11,晁公武,
10876,晁沖之,子,10877,晁公休,
10876,晁沖之,子,10878,晁公遡,
10876,晁沖之,父,13544,晁端義,
10877,晁公休,弟,11,晁公武,
10877,晁公休,父,10876,晁沖之,
10877,晁公休,弟,10878,晁公遡,
10878,晁公遡,兄,11,晁公武,
10878,晁公遡,父,10876,晁沖之,
10878,晁公遡,兄,10877,晁公休,
10881,陳耆卿,父,14292,陳昺,
10881,陳耆卿,母,47932,姚氏(陳昺妻),
10882,陳淳,父,83,陳恕,據宋史列傳CBDB宋史分傳#306
10883,陳詵,子,10884,陳俊卿,
10883,陳詵,子,10885,陳正卿,
10884,陳俊卿,父,10883,陳詵,
10884,陳俊卿,父,47923,陳詵,
10884,陳俊卿,母,47924,卓氏(陳詵妻),
10884,陳俊卿,妻子,47925,聶氏(陳俊卿妻),
10885,陳正卿,父,10883,陳詵,
10885,陳正卿,子,10886,陳審,
10885,陳正卿,子,10887,陳宇,
10886,陳審,父,10885,陳正卿,
10886,陳審,子,10888,陳均,
10887,陳宇,父,10885,陳正卿,
10888,陳均,父,10886,陳審,
10889,陳寔,父,10884,陳俊卿,
10889,陳寔,子,10894,陳址,
10890,陳守,父,10884,陳俊卿,
10890,陳守,弟,10891,陳定,
10891,陳定,父,10884,陳俊卿,
10891,陳定,兄,10890,陳守,
10891,陳定,弟,10892,陳宓,
10892,陳宓,父,10884,陳俊卿,
10892,陳宓,兄,10890,陳守,
10892,陳宓,兄,10891,陳定,
10892,陳宓,子,14994,陳圭,
10892,陳宓,妻子,47403,梁妙惠,
10893,陳宿,父,10884,陳俊卿,
10893,陳宿,妻子,47487,聶柔中,
10894,陳址,父,10889,陳寔,
10895,陳增,妻子,5385,趙汝偕,
10895,陳增,父,10893,陳宿,
10896,陳琰,父,10895,陳增,
10897,聶崇,子,10898,聶裕,
10898,聶裕,父,10897,聶崇,
10898,聶裕,子,10899,聶逖,
10899,聶逖,父,10898,聶裕,
10900,梁克家,子,10939,梁億,
10900,梁克家,兄弟,20072,梁克俊,
10901,鄭昭先,子,10902,鄭逢辰,
10901,鄭昭先,弟,12767,鄭師申,
10901,鄭昭先,妻子,51378,黃純德,
10902,鄭逢辰,父,10901,鄭昭先,
10903,鄭至,父,10902,鄭逢辰,
10904,鄭基,父,10902,鄭逢辰,
10905,鄭庾,父,10902,鄭逢辰,
10908,鄭沂,父,10909,鄭昭嗣,
10908,鄭沂,子,10910,鄭,
10909,鄭昭嗣,子,10908,鄭沂,
10910,鄭,父,10908,鄭沂,
10911,鄭起,父,10910,鄭,
10911,鄭起,父,51234,鄭咸,
10914,羅起,子,35879,羅琢,
10915,羅點,父,35880,羅朝俊,
10915,羅點,母,52814,繆氏(羅朝俊妻),
10916,羅愚,父,10915,羅點,
10918,留從效,兄,10917,留從願,
10919,留仁譓,兄,10917,留從願,
10921,留紹錤,父,10917,留從願,
10921,留紹錤,子,10922,留丕式,
10921,留紹錤,子,10923,留耀卿,
10922,留丕式,父,10921,留紹錤,
10923,留耀卿,父,10921,留紹錤,
10923,留耀卿,子,10924,留寔,
10924,留寔,父,10923,留耀卿,
10924,留寔,子,10925,留鑄,
10925,留鑄,父,10924,留寔,
10925,留鑄,子,10927,留正,
10927,留正,父,10925,留鑄,
10927,留正,父,46116,留鑄,
10927,留正,母,46117,鄭氏(留正前母),
10927,留正,母,46118,劉氏(留正生母),
10927,留正,妻子,46119,徐氏(留正妻),
10928,留恭,父,10927,留正,
10928,留恭,子,10932,留元剛,
10929,留筠,父,10927,留正,
10930,留?,父,10927,留正,
10931,留碩,父,10927,留正,
10932,留元剛,父,10928,留恭,
10932,留元剛,子,10933,留寀,
10932,留元剛,子,10934,留,
10933,留寀,父,10932,留元剛,
10934,留,父,10932,留元剛,
10935,留元英,父,10930,留?,
10936,留元圭,父,10930,留?,
10937,留元崇,父,10930,留?,
10938,梁南一,父,23570,梁杰,
10938,梁南一,母,135907,張氏(梁南一母),
10938,梁南一,妻子,135908,張氏(梁南一妻),
10939,梁億,父,10900,梁克家,
10940,趙允成,妻子,5181,康氏(趙允成妻),
10940,趙允成,父,10485,趙元佐,
10940,趙允成,子,16911,趙宗仁,
10940,趙允成,子,36597,趙宗頡,
10940,趙允成,子,10941,趙宗儒,據宋史列傳CBDB宋史分傳59
10940,趙允成,子,26396,趙宗鼎,據宋史列傳CBDB宋史分傳59
10941,趙宗儒,父,10940,趙允成,
10942,趙仲談,父,16911,趙宗仁,
10943,趙宗藎,父,10502,趙允讓,
10944,趙仲郵,父,10943,趙宗藎,
10945,趙,父,10944,趙仲郵,
10946,趙不敵,父,10945,趙,
10947,趙善綽,父,10946,趙不敵,
10948,趙汝騰,父,10947,趙善綽,
10949,趙崇堂,父,10948,趙汝騰,
10950,趙汝腴,父,10947,趙善綽,
10951,趙崇端,父,10950,趙汝腴,
10952,趙必曅,父,10949,趙崇堂,
10953,趙士晤,父,10499,趙仲忽,
10953,趙士晤,子,50317,趙不流,
10954,趙不猜,父,10953,趙士晤,
10955,趙善蘭,女兒,5385,趙汝偕,
10955,趙善蘭,父,10954,趙不猜,
10958,宋堂,子,10959,宋琳,
10959,宋琳,父,10958,宋堂,
10959,宋琳,子,10960,宋現,
10960,宋現,子,1562,宋棐,
10960,宋現,父,10959,宋琳,
10960,宋現,子,10961,宋椿,
10961,宋椿,兄,1562,宋棐,
10961,宋椿,父,10960,宋現,
10962,宋理,弟,10971,宋瑢,
10968,宋執中,兄,10974,宋執古,
10969,宋邦光,弟,10973,宋旅,
10969,宋邦光,妻子,121363,趙氏(宋邦光妻),據宋史列傳CBDB宋史分傳151
10971,宋瑢,兄,10962,宋理,
10973,宋旅,兄,10969,宋邦光,
10974,宋執古,弟,10968,宋執中,
10975,宋鈞,子,10976,宋應先,
10976,宋應先,父,10975,宋鈞,
10978,林矩,子,10983,林天倫,
10980,林瀛,弟,10981,林嶽,
10980,林瀛,弟,10982,林準,
10981,林嶽,兄,10980,林瀛,
10981,林嶽,弟,10982,林準,
10982,林準,兄,10980,林瀛,
10982,林準,兄,10981,林嶽,
10983,林天倫,父,10978,林矩,
10983,林天倫,子,10984,林伯成,
10984,林伯成,父,10983,林天倫,
10984,林伯成,子,10985,林鸞,
10984,林伯成,子,11481,林方,
10984,林伯成,子,42470,林元晉,
10985,林鸞,父,10984,林伯成,
10985,林鸞,子,10986,林傅,
10986,林傅,女兒,5182,林氏(劉克永妻),
10986,林傅,父,10985,林鸞,
10987,林希孔,父,10986,林傅,
10988,林天覺,子,10990,林伯京,
10988,林天覺,子,10991,林琪,
10988,林天覺,父,11447,林雱,
10988,林天覺,子,11574,林瑾,
10990,林伯京,父,10988,林天覺,
10991,林琪,父,10988,林天覺,
10991,林琪,子,10992,林崖,
10992,林崖,父,10991,林琪,
10993,李宗師,弟,10994,李宗雍,
10993,李宗師,子,20101,李敦正,
10993,李宗師,兄弟,27611,李宗顏,
10994,李宗雍,兄,10993,李宗師,
10995,李持正,子,10996,李尹仲,
10995,李持正,子,10997,李英仲,
10995,李持正,弟,20101,李敦正,
10995,李持正,子,20107,李夷仲,
10995,李持正,子,20108,李熙仲,
10996,李尹仲,父,10995,李持正,
10997,李英仲,父,10995,李持正,
10998,劉克永,妻子,5182,林氏(劉克永妻),
10998,劉克永,父,10999,劉彌正,
10999,劉彌正,女兒,5339,劉氏(方采妻),
10999,劉彌正,父,11003,劉夙,
10999,劉彌正,弟,11006,劉彌邵,
10999,劉彌正,妻子,52095,方氏(劉彌正妻),
11000,劉克剛,兄,3595,劉克莊,
11000,劉克剛,父,10999,劉彌正,
11001,劉質甫,父,11000,劉克剛,
11003,劉夙,父,11002,劉炳,
11003,劉夙,弟,11004,劉朔,
11004,劉朔,父,11002,劉炳,
11004,劉朔,兄,11003,劉夙,
11005,劉彌恭,父,11003,劉夙,
11006,劉彌邵,兄,10999,劉彌正,
11006,劉彌邵,父,11003,劉夙,
11007,劉宬,父,11006,劉彌邵,
11008,劉興甫,父,3596,劉克遜,
11009,劉起晦,父,11004,劉朔,
11010,劉起世,父,11004,劉朔,
11010,劉起世,子,12710,劉希道,
11011,劉起元,父,11004,劉朔,
11012,劉希深,父,11009,劉起晦,
11013,劉偉甫,父,3596,劉克遜,
11014,劉規甫,父,11012,劉希深,
11017,鄭充,子,11018,鄭伯玉,
11018,鄭伯玉,父,11017,鄭充,
11018,鄭伯玉,子,11021,鄭叔明,
11018,鄭伯玉,子,11023,鄭叔僑,
11021,鄭叔明,父,11018,鄭伯玉,
11021,鄭叔明,子,11022,鄭至道,
11021,鄭叔明,弟,11023,鄭叔僑,
11021,鄭叔明,子,11025,鄭亨道,
11021,鄭叔明,子,11026,鄭事道,
11022,鄭至道,父,11021,鄭叔明,
11022,鄭至道,弟,11025,鄭亨道,
11022,鄭至道,弟,11026,鄭事道,
11023,鄭叔僑,子,421,鄭良,
11023,鄭叔僑,父,11018,鄭伯玉,
11023,鄭叔僑,兄,11021,鄭叔明,
11025,鄭亨道,父,11021,鄭叔明,
11025,鄭亨道,兄,11022,鄭至道,
11025,鄭亨道,弟,11026,鄭事道,
11026,鄭事道,父,11021,鄭叔明,
11026,鄭事道,兄,11022,鄭至道,
11026,鄭事道,兄,11025,鄭亨道,
11027,鄭囿,父,421,鄭良,
11027,鄭囿,子,11028,鄭,
11028,鄭,父,11027,鄭囿,
11028,鄭,子,11029,鄭偘,
11029,鄭偘,父,11028,鄭,
11032,鄭介卿,弟,11033,鄭令卿,
11032,鄭介卿,弟,11037,鄭子卿,
11033,鄭令卿,兄,11032,鄭介卿,
11033,鄭令卿,兄弟,11037,鄭子卿,
11035,鄭毅,父,11036,鄭恪,
11035,鄭毅,子,11039,鄭度,
11036,鄭恪,子,11035,鄭毅,
11037,鄭子卿,兄,11032,鄭介卿,
11037,鄭子卿,兄弟,11033,鄭令卿,
11039,鄭度,父,11035,鄭毅,
11039,鄭度,子,11040,鄭濬甫,
11039,鄭度,子,12895,鄭潛甫,
11040,鄭濬甫,父,11039,鄭度,
11040,鄭濬甫,子,12925,鄭用吉,
11044,鄭耕老,父,11047,鄭安正,
11045,鄭亞卿,子,11046,鄭資深,
11046,鄭資深,父,11045,鄭亞卿,
11046,鄭資深,子,11047,鄭安正,
11047,鄭安正,子,11044,鄭耕老,
11047,鄭安正,父,11046,鄭資深,
11048,鄭衝甫,父,11050,鄭孺可,
11048,鄭衝甫,子,11051,鄭子簡,
11049,鄭閱禮,子,11050,鄭孺可,
11050,鄭孺可,子,11048,鄭衝甫,
11050,鄭孺可,父,11049,鄭閱禮,
11051,鄭子簡,父,11048,鄭衝甫,
11052,鄭大有,父,11051,鄭子簡,
11053,鄭僑,子,11054,鄭寅,
11054,鄭寅,父,11053,鄭僑,
11054,鄭寅,子,11055,鄭瓐,
11055,鄭瓐,父,11054,鄭寅,
11056,鄭泌,父,11055,鄭瓐,
11057,楊灝,子,1996,楊椿,
11057,楊灝,父,22423,楊亮,
11059,楊光旦,父,1996,楊椿,
11060,楊光庭,子,11061,楊大全,
11061,楊大全,父,11060,楊光庭,
11061,楊大全,子,11062,楊汝明,
11061,楊大全,妻子,49496,史氏(楊大全妻),
11062,楊汝明,父,11061,楊大全,
11063,楊棟,子,22616,楊汲,
11063,楊棟,父,49416,楊端仲,
11063,楊棟,母,49417,史氏(楊端仲妻),
11064,林伯材,子,11066,林格,
11066,林格,子,7290,林遹,
11066,林格,父,11064,林伯材,
11067,林誕,父,7290,林遹,
11068,林瓌,父,11067,林誕,
11069,林公水,父,11068,林瓌,
11070,林式之,父,11069,林公水,
11071,林文之,父,11069,林公水,
11072,林公奕,父,42543,胡侃,
11073,林亦之,子,20198,林簡,
11074,林瑑,女兒,5074,林節,
11074,林瑑,父,11067,林誕,
11075,林公遇,妻子,5184,陳氏(林公遇妻),
11075,林公遇,父,11074,林瑑,
11075,林公遇,弟,11076,林公選,
11076,林公選,妻子,5185,王淨慧,
11076,林公選,父,11074,林瑑,
11076,林公選,兄,11075,林公遇,
11077,林觀,父,11076,林公選,
11084,陳寵,弟,11086,陳次顏,
11086,陳次顏,兄,11084,陳寵,
11087,林希逸,弟,26090,林義,
11087,林希逸,母,42886,王氏(林希逸母),
11089,石熙政,兄,8112,石熙載,
11089,石熙政,父,10771,石繼遠,
11089,石熙政,子,12795,石,
11091,丁履,子,11092,丁士睦,
11092,丁士睦,父,11091,丁履,
11092,丁士睦,子,11093,丁珤成,
11093,丁珤成,父,11092,丁士睦,
11094,丁伯桂,父,11093,丁珤成,
11095,丁南叟,父,11094,丁伯桂,
11096,丁伯杞,父,11093,丁珤成,
11097,丁南一,女兒,5386,丁氏(黃仲元妻),
11097,丁南一,父,11096,丁伯杞,
11097,丁南一,弟,11098,丁南英,
11098,丁南英,父,11096,丁伯杞,
11098,丁南英,兄,11097,丁南一,
11099,丁國老,父,11097,丁南一,
11100,丁壽老,父,11097,丁南一,
11101,丁佾老,父,11097,丁南一,
11104,黃維翰,弟,19046,黃周輔,
11107,黃靜,子,11110,黃公度,
11107,黃靜,子,11114,黃庚,
11107,黃靜,父,15992,黃隱,
11108,黃亮,弟,11109,黃亨,
11108,黃亮,弟,11113,黃稟,
11109,黃亨,兄,11108,黃亮,
11110,黃公度,父,11107,黃靜,
11110,黃公度,弟,11114,黃庚,
11110,黃公度,子,12585,黃寧,
11110,黃公度,子,18952,黃沃,
11113,黃稟,兄,11108,黃亮,
11114,黃庚,父,11107,黃靜,
11114,黃庚,兄,11110,黃公度,
11114,黃庚,子,12680,黃由道,
11114,黃庚,子,12687,黃由羨,
11116,黃袞,子,11117,黃必彰,
11117,黃必彰,父,11116,黃袞,
11117,黃必彰,子,11118,黃汝守,
11118,黃汝守,父,11117,黃必彰,
11119,黃縝,父,11118,黃汝守,
11119,黃縝,弟,11120,黃績,
11120,黃績,父,11118,黃汝守,
11120,黃績,兄,11119,黃縝,
11120,黃績,子,11479,黃仲會,
11121,黃仲元,妻子,5386,丁氏(黃仲元妻),
11121,黃仲元,父,11120,黃績,
11121,黃仲元,子,11122,黃梓,
11121,黃仲元,弟,11479,黃仲會,
11125,潘植,父,11126,潘滋,
11125,潘植,弟,11127,潘柄,
11126,潘滋,子,11125,潘植,
11126,潘滋,子,11127,潘柄,
11127,潘柄,兄,11125,潘植,
11127,潘柄,父,11126,潘滋,
11129,黃徽,子,11130,黃時,
11130,黃時,父,11129,黃徽,
11130,黃時,子,11131,黃南仲,
11131,黃南仲,父,11130,黃時,
11131,黃南仲,子,11132,黃瑀,
11132,黃瑀,父,11131,黃南仲,
11132,黃瑀,子,136429,黃公說,
11132,黃瑀,父,137892,黃俊,
11133,黃杲,父,11132,黃瑀,
11133,黃杲,弟,11134,黃榦,
11133,黃杲,弟,12931,黃東,
11134,黃榦,父,11132,黃瑀,
11136,余元一,弟,11137,余崇龜,
11137,余崇龜,兄,11136,余元一,
11137,余崇龜,子,12622,余日華,
11138,葉任,父,4072,葉賓,
11139,葉傅,父,4072,葉賓,
11139,葉傅,子,11140,葉寶臣,
11140,葉寶臣,父,11139,葉傅,
11140,葉寶臣,子,11141,葉霆,
11141,葉霆,子,2058,葉顒,
11141,葉霆,父,11140,葉寶臣,
11141,葉霆,子,12814,葉顗,
11144,葉元泳,父,2058,葉顒,
11145,葉元浚,父,2058,葉顒,
11145,葉元浚,子,11146,葉棠,
11146,葉棠,父,11145,葉元浚,
11146,葉棠,子,11147,葉彥昞,
11147,葉彥昞,父,11146,葉棠,
11148,葉壽頤,父,11147,葉彥昞,
11149,陳,父,15034,陳煒,
11176,傅獻,父,11175,傅仁瑞,
11176,傅獻,子,11177,傅稱,
11177,傅稱,子,7225,傅楫,
11177,傅稱,父,11176,傅獻,
11178,傅程,子,11179,傅嵩,
11179,傅嵩,父,11178,傅程,
11179,傅嵩,子,11189,傅佇,
11180,傅權,子,11198,傅共,
11183,傅巖,子,11197,傅行己,
11184,傅誼夫,父,7225,傅楫,
11184,傅誼夫,父,49053,傅逸,
11185,傅謙受,父,7225,傅楫,
11185,傅謙受,父,49053,傅逸,
11188,傅牧,子,11194,傅誠,
11188,傅牧,子,11195,傅諴,
11189,傅佇,父,11179,傅嵩,
11190,傅漺,父,11189,傅佇,
11191,傅汶,父,11189,傅佇,
11192,傅淇,父,11189,傅佇,
11193,傅洧,父,11189,傅佇,
11194,傅誠,父,11188,傅牧,
11194,傅誠,弟,11195,傅諴,
11195,傅諴,父,11188,傅牧,
11195,傅諴,兄,11194,傅誠,
11196,傅大聲,弟,12657,傅大任,
11196,傅大聲,弟,12715,傅矩,
11196,傅大聲,弟,12896,傅弈之,
11197,傅行己,父,11183,傅巖,
11198,傅共,父,11180,傅權,
11204,林豫,父,20158,林輝,
11206,任文茂,弟,12624,任伯岳,
11208,任一鶚,弟,12716,任一鳴,
11208,任一鶚,弟,12717,任惟鳴,
11208,任一鶚,弟,12807,任一清,
11208,任一鶚,弟,12808,任鑑,
11208,任一鶚,母,39884,林氏(任一鶚母),
11209,任友龍,子,12869,任士宏,
11211,方蓁,子,11212,方希皋,
11212,方希皋,父,11211,方蓁,
11214,方通,子,11286,方軫,
11215,方演,弟,11216,方瀣,
11215,方演,弟,11217,方溱,
11216,方瀣,兄,11215,方演,
11217,方溱,兄,11215,方演,
11217,方溱,弟,11218,方濬,
11218,方濬,兄,11217,方溱,
11219,方希樸,兄,11248,方希呂,
11223,方任,兄,597,方偕,
11223,方任,父,3303,方鼎,
11224,方倪,子,11225,方師顏,
11225,方師顏,父,11224,方倪,
11227,方次夔,弟,11228,方次彭,
11227,方次夔,子,11231,方叔震,
11227,方次夔,父,11382,方詠,
11228,方次彭,兄,11227,方次夔,
11228,方次彭,弟,11229,方次皋,
11228,方次彭,子,11232,方晞道,
11228,方次彭,子,11233,方安道,
11228,方次彭,子,11234,方原道,
11228,方次彭,子,11273,方深道,
11228,方次彭,父,11382,方詠,
11229,方次皋,兄,11228,方次彭,
11229,方次皋,父,11382,方詠,
11231,方叔震,父,11227,方次夔,
11232,方晞道,父,11228,方次彭,
11233,方安道,父,11228,方次彭,
11233,方安道,弟,11234,方原道,
11234,方原道,父,11228,方次彭,
11234,方原道,兄,11233,方安道,
11235,方正中,父,3297,方儀,
11235,方正中,子,11240,方奇,
11235,方正中,子,11249,方天任,
11236,方龜年,子,11247,方惟深,
11237,方齊卿,子,11238,方穀,
11237,方齊卿,父,12028,方宿,
11237,方齊卿,子,12029,方松,
11238,方穀,父,11237,方齊卿,
11239,方天若,弟,11249,方天任,
11239,方天若,子,11285,方劭,
11240,方奇,父,11235,方正中,
11247,方惟深,父,11236,方龜年,
11248,方希呂,弟,11219,方希樸,
11249,方天任,父,11235,方正中,
11249,方天任,兄,11239,方天若,
11251,方時,父,11252,方希哲,
11252,方希哲,子,11251,方時,
11255,方岡,父,11283,方燾,
11257,方僎,弟,11258,方典,
11257,方僎,子,11395,方耀卿,
11258,方典,兄,11257,方僎,
11259,方擴,父,11296,方希叔,
11261,方琥,子,137178,方季成,
11263,方唐卿,父,38536,方允武,
11266,方萬,妻子,5186,鄭氏(方萬妻),
11266,方萬,父,11326,方中,
11270,方亞夫,子,11272,方賓,
